Name,University,Day,Time,Available
M5,University of Guelph,T,57,1
M5,University of Guelph,W,24,1
M5,University of Guelph,W,25,1
M5,University of Guelph,W,26,1
M5,University of Guelph,W,27,1
M5,University of Guelph,W,28,0
M5,University of Guelph,W,29,1
M5,University of Guelph,W,30,1
M5,University of Guelph,W,31,1
M5,University of Guelph,W,32,1
M5,University of Guelph,W,33,1
M5,University of Guelph,W,34,1
M5,University of Guelph,W,35,1
M5,University of Guelph,W,36,1
M5,University of Guelph,W,37,0
M5,University of Guelph,W,38,0
M5,University of Guelph,W,39,1
M5,University of Guelph,W,40,1
M5,University of Guelph,W,41,1
M5,University of Guelph,W,42,1
M5,University of Guelph,W,43,0
M5,University of Guelph,W,44,1
M5,University of Guelph,W,45,1
M5,University of Guelph,W,46,1
M5,University of Guelph,W,47,1
M5,University of Guelph,W,48,1
M5,University of Guelph,W,49,1
M5,University of Guelph,W,50,1
M5,University of Guelph,W,51,1
M5,University of Guelph,W,52,1
M5,University of Guelph,W,53,1
M5,University of Guelph,W,54,1
M5,University of Guelph,W,55,1
M5,University of Guelph,W,56,1
M5,University of Guelph,W,57,1
M5,University of Guelph,Th,24,1
M5,University of Guelph,Th,25,1
M5,University of Guelph,Th,26,1
M5,University of Guelph,Th,27,1
M5,University of Guelph,Th,28,0
M5,University of Guelph,Th,29,1
M5,University of Guelph,Th,30,1
M5,University of Guelph,Th,31,1
M5,University of Guelph,Th,32,1
M5,University of Guelph,Th,33,1
M5,University of Guelph,Th,34,1
M5,University of Guelph,Th,35,1
M5,University of Guelph,Th,36,1
M5,University of Guelph,Th,37,0
M5,University of Guelph,Th,38,0
M5,University of Guelph,Th,39,1
M5,University of Guelph,Th,40,1
M5,University of Guelph,Th,41,1
M5,University of Guelph,Th,42,1
M5,University of Guelph,Th,43,0
M5,University of Guelph,Th,44,1
M5,University of Guelph,Th,45,1
M5,University of Guelph,Th,46,1
M5,University of Guelph,Th,47,1
M5,University of Guelph,Th,48,1
M5,University of Guelph,Th,49,1
M5,University of Guelph,Th,50,1
M5,University of Guelph,Th,51,1
M5,University of Guelph,Th,52,1
M5,University of Guelph,Th,53,1
M5,University of Guelph,Th,54,1
M5,University of Guelph,Th,55,1
M5,University of Guelph,Th,56,1
M5,University of Guelph,Th,57,1
M5,University of Guelph,F,24,1
M5,University of Guelph,F,25,1
M5,University of Guelph,F,26,1
M5,University of Guelph,F,27,1
M5,University of Guelph,F,28,0
M5,University of Guelph,F,29,1
M5,University of Guelph,F,30,1
M5,University of Guelph,F,31,1
M5,University of Guelph,F,32,1
M5,University of Guelph,F,33,1
M5,University of Guelph,F,34,1
M5,University of Guelph,F,35,1
M5,University of Guelph,F,36,1
M5,University of Guelph,F,37,0
M5,University of Guelph,F,38,0
M5,University of Guelph,F,39,1
M5,University of Guelph,F,40,1
M5,University of Guelph,F,41,1
M5,University of Guelph,F,42,0
M5,University of Guelph,F,43,0
M5,University of Guelph,F,44,0
M5,University of Guelph,F,45,0
M5,University of Guelph,F,46,0
M5,University of Guelph,F,47,0
M5,University of Guelph,F,48,1
M5,University of Guelph,F,49,1
M5,University of Guelph,F,50,1
M5,University of Guelph,F,51,1
M5,University of Guelph,F,52,1
M5,University of Guelph,F,53,1
M5,University of Guelph,F,54,1
M5,University of Guelph,F,55,1
M5,University of Guelph,F,56,1
M5,University of Guelph,F,57,1
M6,University of Calgary,M,24,1
M6,University of Calgary,M,25,1
M6,University of Calgary,M,26,1
M6,University of Calgary,M,27,1
M6,University of Calgary,M,28,1
M6,University of Calgary,M,29,1
M6,University of Calgary,M,30,1
M6,University of Calgary,M,31,0
M6,University of Calgary,M,32,0
M6,University of Calgary,M,33,1
M6,University of Calgary,M,34,1
M6,University of Calgary,M,35,1
M6,University of Calgary,M,36,1
M6,University of Calgary,M,37,0
M6,University of Calgary,M,38,1
M6,University of Calgary,M,39,0
M6,University of Calgary,M,40,0
M6,University of Calgary,M,41,0
M6,University of Calgary,M,42,0
M6,University of Calgary,M,43,0
M6,University of Calgary,M,44,0
M6,University of Calgary,M,45,1
M6,University of Calgary,M,46,1
M6,University of Calgary,M,47,1
M6,University of Calgary,M,48,1
M6,University of Calgary,M,49,1
M6,University of Calgary,M,50,1
M6,University of Calgary,M,51,1
M6,University of Calgary,M,52,1
M6,University of Calgary,M,53,1
M6,University of Calgary,M,54,1
M6,University of Calgary,M,55,1
M6,University of Calgary,M,56,1
M6,University of Calgary,M,57,1
M6,University of Calgary,T,24,1
M6,University of Calgary,T,25,1
M6,University of Calgary,T,26,1
M6,University of Calgary,T,27,1
M6,University of Calgary,T,28,1
M6,University of Calgary,T,29,1
M6,University of Calgary,T,30,1
M6,University of Calgary,T,31,0
M6,University of Calgary,T,32,0
M6,University of Calgary,T,33,1
M6,University of Calgary,T,34,1
M6,University of Calgary,T,35,1
M6,University of Calgary,T,36,1
M6,University of Calgary,T,37,0
M6,University of Calgary,T,38,1
M6,University of Calgary,T,39,1
M6,University of Calgary,T,40,1
M6,University of Calgary,T,41,1
M6,University of Calgary,T,42,1
M6,University of Calgary,T,43,1
M6,University of Calgary,T,44,1
M6,University of Calgary,T,45,1
M6,University of Calgary,T,46,1
M6,University of Calgary,T,47,1
M6,University of Calgary,T,48,1
M6,University of Calgary,T,49,1
M6,University of Calgary,T,50,1
M6,University of Calgary,T,51,1
M6,University of Calgary,T,52,1
M6,University of Calgary,T,53,1
M6,University of Calgary,T,54,1
M6,University of Calgary,T,55,1
M6,University of Calgary,T,56,1
M6,University of Calgary,T,57,1
M6,University of Calgary,W,24,1
M6,University of Calgary,W,25,1
M6,University of Calgary,W,26,1
M6,University of Calgary,W,27,1
M6,University of Calgary,W,28,1
M6,University of Calgary,W,29,1
M6,University of Calgary,W,30,1
M6,University of Calgary,W,31,0
M6,University of Calgary,W,32,0
M6,University of Calgary,W,33,1
M6,University of Calgary,W,34,1
M6,University of Calgary,W,35,1
M6,University of Calgary,W,36,1
M6,University of Calgary,W,37,0
M6,University of Calgary,W,38,1
M6,University of Calgary,W,39,1
M6,University of Calgary,W,40,1
M6,University of Calgary,W,41,1
M6,University of Calgary,W,42,1
M6,University of Calgary,W,43,1
M6,University of Calgary,W,44,1
M6,University of Calgary,W,45,1
M6,University of Calgary,W,46,1
M6,University of Calgary,W,47,1
M6,University of Calgary,W,48,1
M6,University of Calgary,W,49,1
M6,University of Calgary,W,50,1
M6,University of Calgary,W,51,1
M6,University of Calgary,W,52,1
M6,University of Calgary,W,53,1
M6,University of Calgary,W,54,1
M6,University of Calgary,W,55,1
M6,University of Calgary,W,56,1
M6,University of Calgary,W,57,1
M6,University of Calgary,Th,24,1
M6,University of Calgary,Th,25,1
M6,University of Calgary,Th,26,1
M6,University of Calgary,Th,27,1
M6,University of Calgary,Th,28,1
M6,University of Calgary,Th,29,1
M6,University of Calgary,Th,30,1
M6,University of Calgary,Th,31,0
M6,University of Calgary,Th,32,0
M6,University of Calgary,Th,33,1
M6,University of Calgary,Th,34,1
M6,University of Calgary,Th,35,1
M6,University of Calgary,Th,36,1
M6,University of Calgary,Th,37,0
M6,University of Calgary,Th,38,1
M6,University of Calgary,Th,39,1
M6,University of Calgary,Th,40,1
M6,University of Calgary,Th,41,1
M6,University of Calgary,Th,42,1
M6,University of Calgary,Th,43,1
M6,University of Calgary,Th,44,1
M6,University of Calgary,Th,45,1
M6,University of Calgary,Th,46,1
M6,University of Calgary,Th,47,1
M6,University of Calgary,Th,48,1
M6,University of Calgary,Th,49,1
M6,University of Calgary,Th,50,1
M6,University of Calgary,Th,51,1
M6,University of Calgary,Th,52,1
M6,University of Calgary,Th,53,1
M6,University of Calgary,Th,54,1
M6,University of Calgary,Th,55,1
M6,University of Calgary,Th,56,1
M6,University of Calgary,Th,57,1
M6,University of Calgary,F,24,1
M6,University of Calgary,F,25,1
M6,University of Calgary,F,26,1
M6,University of Calgary,F,27,1
M6,University of Calgary,F,28,1
M6,University of Calgary,F,29,1
M6,University of Calgary,F,30,1
M6,University of Calgary,F,31,0
M6,University of Calgary,F,32,0
M6,University of Calgary,F,33,1
M6,University of Calgary,F,34,1
M6,University of Calgary,F,35,1
M6,University of Calgary,F,36,1
M6,University of Calgary,F,37,0
M6,University of Calgary,F,38,1
M6,University of Calgary,F,39,0
M6,University of Calgary,F,40,0
M6,University of Calgary,F,41,0
M6,University of Calgary,F,42,0
M6,University of Calgary,F,43,0
M6,University of Calgary,F,44,0
M6,University of Calgary,F,45,1
M6,University of Calgary,F,46,1
M6,University of Calgary,F,47,1
M6,University of Calgary,F,48,1
M6,University of Calgary,F,49,1
M6,University of Calgary,F,50,1
M6,University of Calgary,F,51,1
M6,University of Calgary,F,52,1
M6,University of Calgary,F,53,1
M6,University of Calgary,F,54,1
M6,University of Calgary,F,55,1
M6,University of Calgary,F,56,1
M6,University of Calgary,F,57,1
M7,University of Prince Edward Island,M,24,1
M7,University of Prince Edward Island,M,25,1
M7,University of Prince Edward Island,M,26,1
M7,University of Prince Edward Island,M,27,1
M7,University of Prince Edward Island,M,28,1
M7,University of Prince Edward Island,M,29,1
M7,University of Prince Edward Island,M,30,1
M7,University of Prince Edward Island,M,31,0
M7,University of Prince Edward Island,M,32,1
M7,University of Prince Edward Island,M,33,1
M7,University of Prince Edward Island,M,34,1
M7,University of Prince Edward Island,M,35,1
M7,University of Prince Edward Island,M,36,1
M7,University of Prince Edward Island,M,37,1
M7,University of Prince Edward Island,M,38,1
M7,University of Prince Edward Island,M,39,1
M7,University of Prince Edward Island,M,40,0
M7,University of Prince Edward Island,M,41,0
M7,University of Prince Edward Island,M,42,0
M7,University of Prince Edward Island,M,43,0
M7,University of Prince Edward Island,M,44,0
M7,University of Prince Edward Island,M,45,0
M7,University of Prince Edward Island,M,46,0
M7,University of Prince Edward Island,M,47,0
M7,University of Prince Edward Island,M,48,1
M7,University of Prince Edward Island,M,49,1
M7,University of Prince Edward Island,M,50,1
M7,University of Prince Edward Island,M,51,1
M7,University of Prince Edward Island,M,52,1
M7,University of Prince Edward Island,M,53,1
M7,University of Prince Edward Island,M,54,1
M7,University of Prince Edward Island,M,55,1
M7,University of Prince Edward Island,M,56,1
M7,University of Prince Edward Island,M,57,1
M7,University of Prince Edward Island,T,24,1
M7,University of Prince Edward Island,T,25,1
M7,University of Prince Edward Island,T,26,1
M7,University of Prince Edward Island,T,27,1
M7,University of Prince Edward Island,T,28,1
M7,University of Prince Edward Island,T,29,1
M7,University of Prince Edward Island,T,30,1
M7,University of Prince Edward Island,T,31,0
M7,University of Prince Edward Island,T,32,1
M7,University of Prince Edward Island,T,33,1
M7,University of Prince Edward Island,T,34,1
M7,University of Prince Edward Island,T,35,1
M7,University of Prince Edward Island,T,36,1
M7,University of Prince Edward Island,T,37,1
M7,University of Prince Edward Island,T,38,1
M7,University of Prince Edward Island,T,39,1
M7,University of Prince Edward Island,T,40,0
M7,University of Prince Edward Island,T,41,0
M7,University of Prince Edward Island,T,42,1
M7,University of Prince Edward Island,T,43,1
M7,University of Prince Edward Island,T,44,1
M7,University of Prince Edward Island,T,45,1
M7,University of Prince Edward Island,T,46,0
M7,University of Prince Edward Island,T,47,1
M7,University of Prince Edward Island,T,48,1
M7,University of Prince Edward Island,T,49,1
M7,University of Prince Edward Island,T,50,1
M7,University of Prince Edward Island,T,51,1
M7,University of Prince Edward Island,T,52,1
M7,University of Prince Edward Island,T,53,1
M7,University of Prince Edward Island,T,54,1
M7,University of Prince Edward Island,T,55,1
M7,University of Prince Edward Island,T,56,1
M7,University of Prince Edward Island,T,57,1
M7,University of Prince Edward Island,W,24,1
M7,University of Prince Edward Island,W,25,1
M7,University of Prince Edward Island,W,26,1
M7,University of Prince Edward Island,W,27,1
M7,University of Prince Edward Island,W,28,1
M7,University of Prince Edward Island,W,29,1
M7,University of Prince Edward Island,W,30,1
M7,University of Prince Edward Island,W,31,0
M7,University of Prince Edward Island,W,32,1
M7,University of Prince Edward Island,W,33,1
M7,University of Prince Edward Island,W,34,1
M7,University of Prince Edward Island,W,35,1
M7,University of Prince Edward Island,W,36,1
M7,University of Prince Edward Island,W,37,1
M7,University of Prince Edward Island,W,38,1
M7,University of Prince Edward Island,W,39,1
M7,University of Prince Edward Island,W,40,0
M7,University of Prince Edward Island,W,41,0
M7,University of Prince Edward Island,W,42,1
M7,University of Prince Edward Island,W,43,1
M7,University of Prince Edward Island,W,44,1
M7,University of Prince Edward Island,W,45,1
M7,University of Prince Edward Island,W,46,0
M7,University of Prince Edward Island,W,47,1
M7,University of Prince Edward Island,W,48,1
M7,University of Prince Edward Island,W,49,1
M7,University of Prince Edward Island,W,50,1
M7,University of Prince Edward Island,W,51,1
M7,University of Prince Edward Island,W,52,1
M7,University of Prince Edward Island,W,53,1
M7,University of Prince Edward Island,W,54,1
M7,University of Prince Edward Island,W,55,1
M7,University of Prince Edward Island,W,56,1
M7,University of Prince Edward Island,W,57,1
M7,University of Prince Edward Island,Th,24,1
M7,University of Prince Edward Island,Th,25,1
M7,University of Prince Edward Island,Th,26,1
M7,University of Prince Edward Island,Th,27,1
M7,University of Prince Edward Island,Th,28,1
M7,University of Prince Edward Island,Th,29,1
M7,University of Prince Edward Island,Th,30,1
M7,University of Prince Edward Island,Th,31,0
M7,University of Prince Edward Island,Th,32,1
M7,University of Prince Edward Island,Th,33,1
M7,University of Prince Edward Island,Th,34,1
M7,University of Prince Edward Island,Th,35,1
M7,University of Prince Edward Island,Th,36,1
M7,University of Prince Edward Island,Th,37,1
M7,University of Prince Edward Island,Th,38,1
M7,University of Prince Edward Island,Th,39,1
M7,University of Prince Edward Island,Th,40,0
M7,University of Prince Edward Island,Th,41,0
M7,University of Prince Edward Island,Th,42,1
M7,University of Prince Edward Island,Th,43,1
M7,University of Prince Edward Island,Th,44,1
M7,University of Prince Edward Island,Th,45,1
M7,University of Prince Edward Island,Th,46,0
M7,University of Prince Edward Island,Th,47,1
M7,University of Prince Edward Island,Th,48,1
M7,University of Prince Edward Island,Th,49,1
M7,University of Prince Edward Island,Th,50,1
M7,University of Prince Edward Island,Th,51,1
M7,University of Prince Edward Island,Th,52,1
M7,University of Prince Edward Island,Th,53,1
M7,University of Prince Edward Island,Th,54,1
M7,University of Prince Edward Island,Th,55,1
M7,University of Prince Edward Island,Th,56,1
M7,University of Prince Edward Island,Th,57,1
M7,University of Prince Edward Island,F,24,1
M7,University of Prince Edward Island,F,25,1
M7,University of Prince Edward Island,F,26,1
M7,University of Prince Edward Island,F,27,1
M7,University of Prince Edward Island,F,28,1
M7,University of Prince Edward Island,F,29,1
M7,University of Prince Edward Island,F,30,1
M7,University of Prince Edward Island,F,31,0
M7,University of Prince Edward Island,F,32,1
M7,University of Prince Edward Island,F,33,1
M7,University of Prince Edward Island,F,34,1
M7,University of Prince Edward Island,F,35,1
M7,University of Prince Edward Island,F,36,1
M7,University of Prince Edward Island,F,37,1
M7,University of Prince Edward Island,F,38,1
M7,University of Prince Edward Island,F,39,1
M7,University of Prince Edward Island,F,40,0
M7,University of Prince Edward Island,F,41,0
M7,University of Prince Edward Island,F,42,1
M7,University of Prince Edward Island,F,43,1
M7,University of Prince Edward Island,F,44,1
M7,University of Prince Edward Island,F,45,1
M7,University of Prince Edward Island,F,46,0
M7,University of Prince Edward Island,F,47,1
M7,University of Prince Edward Island,F,48,1
M7,University of Prince Edward Island,F,49,1
M7,University of Prince Edward Island,F,50,1
M7,University of Prince Edward Island,F,51,1
M7,University of Prince Edward Island,F,52,1
M7,University of Prince Edward Island,F,53,1
M7,University of Prince Edward Island,F,54,1
M7,University of Prince Edward Island,F,55,1
M7,University of Prince Edward Island,F,56,1
M7,University of Prince Edward Island,F,57,1
M8,University of Manitoba,M,24,1
M8,University of Manitoba,M,25,0
M8,University of Manitoba,M,26,1
M8,University of Manitoba,M,27,0
M8,University of Manitoba,M,28,0
M8,University of Manitoba,M,29,0
M8,University of Manitoba,M,30,0
M8,University of Manitoba,M,31,0
M8,University of Manitoba,M,32,0
M8,University of Manitoba,M,33,1
M8,University of Manitoba,M,34,0
M8,University of Manitoba,M,35,0
M8,University of Manitoba,M,36,1
M8,University of Manitoba,M,37,1
M8,University of Manitoba,M,38,1
M8,University of Manitoba,M,39,1
M8,University of Manitoba,M,40,0
M8,University of Manitoba,M,41,1
M8,University of Manitoba,M,42,1
M8,University of Manitoba,M,43,1
M8,University of Manitoba,M,44,1
M8,University of Manitoba,M,45,1
